Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
South Australia,Australia,-34.9285,138.6007,2020-05-25,439
South Australia,Australia,-34.9285,138.6007,2020-05-24,439
South Australia,Australia,-34.9285,138.6007,2020-05-23,439
South Australia,Australia,-34.9285,138.6007,2020-05-22,439
South Australia,Australia,-34.9285,138.6007,2020-05-21,439
South Australia,Australia,-34.9285,138.6007,2020-05-20,439
South Australia,Australia,-34.9285,138.6007,2020-05-19,439
South Australia,Australia,-34.9285,138.6007,2020-05-18,439
South Australia,Australia,-34.9285,138.6007,2020-05-17,439
South Australia,Australia,-34.9285,138.6007,2020-05-16,439
South Australia,Australia,-34.9285,138.6007,2020-05-15,439
South Australia,Australia,-34.9285,138.6007,2020-05-14,439
South Australia,Australia,-34.9285,138.6007,2020-05-13,439
South Australia,Australia,-34.9285,138.6007,2020-05-12,439
South Australia,Australia,-34.9285,138.6007,2020-05-11,439
South Australia,Australia,-34.9285,138.6007,2020-05-10,439
South Australia,Australia,-34.9285,138.6007,2020-05-09,439
South Australia,Australia,-34.9285,138.6007,2020-05-08,439
South Australia,Australia,-34.9285,138.6007,2020-05-07,439
South Australia,Australia,-34.9285,138.6007,2020-05-06,438
South Australia,Australia,-34.9285,138.6007,2020-05-05,438
South Australia,Australia,-34.9285,138.6007,2020-05-04,438
South Australia,Australia,-34.9285,138.6007,2020-05-03,438
South Australia,Australia,-34.9285,138.6007,2020-05-02,438
South Australia,Australia,-34.9285,138.6007,2020-05-01,438
South Australia,Australia,-34.9285,138.6007,2020-04-30,438
South Australia,Australia,-34.9285,138.6007,2020-04-29,438
South Australia,Australia,-34.9285,138.6007,2020-04-28,438
South Australia,Australia,-34.9285,138.6007,2020-04-27,438
South Australia,Australia,-34.9285,138.6007,2020-04-26,438
South Australia,Australia,-34.9285,138.6007,2020-04-25,438
South Australia,Australia,-34.9285,138.6007,2020-04-24,438
South Australia,Australia,-34.9285,138.6007,2020-04-23,438
South Australia,Australia,-34.9285,138.6007,2020-04-22,438
South Australia,Australia,-34.9285,138.6007,2020-04-21,437
South Australia,Australia,-34.9285,138.6007,2020-04-20,435
South Australia,Australia,-34.9285,138.6007,2020-04-19,435
South Australia,Australia,-34.9285,138.6007,2020-04-18,435
South Australia,Australia,-34.9285,138.6007,2020-04-17,435
South Australia,Australia,-34.9285,138.6007,2020-04-16,433
South Australia,Australia,-34.9285,138.6007,2020-04-15,433
South Australia,Australia,-34.9285,138.6007,2020-04-14,433
South Australia,Australia,-34.9285,138.6007,2020-04-13,429
South Australia,Australia,-34.9285,138.6007,2020-04-12,429
South Australia,Australia,-34.9285,138.6007,2020-04-11,429
South Australia,Australia,-34.9285,138.6007,2020-04-10,428
South Australia,Australia,-34.9285,138.6007,2020-04-09,420
South Australia,Australia,-34.9285,138.6007,2020-04-08,415
South Australia,Australia,-34.9285,138.6007,2020-04-07,411
South Australia,Australia,-34.9285,138.6007,2020-04-06,411
South Australia,Australia,-34.9285,138.6007,2020-04-05,407
South Australia,Australia,-34.9285,138.6007,2020-04-04,407
South Australia,Australia,-34.9285,138.6007,2020-04-03,396
South Australia,Australia,-34.9285,138.6007,2020-04-02,367
South Australia,Australia,-34.9285,138.6007,2020-04-01,367
South Australia,Australia,-34.9285,138.6007,2020-03-31,337
South Australia,Australia,-34.9285,138.6007,2020-03-30,305
South Australia,Australia,-34.9285,138.6007,2020-03-29,299
South Australia,Australia,-34.9285,138.6007,2020-03-28,287
South Australia,Australia,-34.9285,138.6007,2020-03-27,257
South Australia,Australia,-34.9285,138.6007,2020-03-26,235
South Australia,Australia,-34.9285,138.6007,2020-03-25,170
South Australia,Australia,-34.9285,138.6007,2020-03-24,170
South Australia,Australia,-34.9285,138.6007,2020-03-23,134
South Australia,Australia,-34.9285,138.6007,2020-03-22,100
South Australia,Australia,-34.9285,138.6007,2020-03-21,67
South Australia,Australia,-34.9285,138.6007,2020-03-20,50
South Australia,Australia,-34.9285,138.6007,2020-03-19,42
South Australia,Australia,-34.9285,138.6007,2020-03-18,37
South Australia,Australia,-34.9285,138.6007,2020-03-17,29
South Australia,Australia,-34.9285,138.6007,2020-03-16,29
South Australia,Australia,-34.9285,138.6007,2020-03-15,20
South Australia,Australia,-34.9285,138.6007,2020-03-14,19
South Australia,Australia,-34.9285,138.6007,2020-03-13,16
South Australia,Australia,-34.9285,138.6007,2020-03-12,9
South Australia,Australia,-34.9285,138.6007,2020-03-11,9
South Australia,Australia,-34.9285,138.6007,2020-03-10,7
South Australia,Australia,-34.9285,138.6007,2020-03-09,7
South Australia,Australia,-34.9285,138.6007,2020-03-08,7
South Australia,Australia,-34.9285,138.6007,2020-03-07,7
South Australia,Australia,-34.9285,138.6007,2020-03-06,7
South Australia,Australia,-34.9285,138.6007,2020-03-05,5
South Australia,Australia,-34.9285,138.6007,2020-03-04,5
South Australia,Australia,-34.9285,138.6007,2020-03-03,3
South Australia,Australia,-34.9285,138.6007,2020-03-02,3
South Australia,Australia,-34.9285,138.6007,2020-03-01,3
South Australia,Australia,-34.9285,138.6007,2020-02-29,3
South Australia,Australia,-34.9285,138.6007,2020-02-28,2
South Australia,Australia,-34.9285,138.6007,2020-02-27,2
South Australia,Australia,-34.9285,138.6007,2020-02-26,2
South Australia,Australia,-34.9285,138.6007,2020-02-25,2
South Australia,Australia,-34.9285,138.6007,2020-02-24,2
South Australia,Australia,-34.9285,138.6007,2020-02-23,2
South Australia,Australia,-34.9285,138.6007,2020-02-22,2
South Australia,Australia,-34.9285,138.6007,2020-02-21,2
South Australia,Australia,-34.9285,138.6007,2020-02-20,2
South Australia,Australia,-34.9285,138.6007,2020-02-19,2
South Australia,Australia,-34.9285,138.6007,2020-02-18,2
South Australia,Australia,-34.9285,138.6007,2020-02-17,2
South Australia,Australia,-34.9285,138.6007,2020-02-16,2
South Australia,Australia,-34.9285,138.6007,2020-02-15,2
South Australia,Australia,-34.9285,138.6007,2020-02-14,2
South Australia,Australia,-34.9285,138.6007,2020-02-13,2
South Australia,Australia,-34.9285,138.6007,2020-02-12,2
South Australia,Australia,-34.9285,138.6007,2020-02-11,2
South Australia,Australia,-34.9285,138.6007,2020-02-10,2
South Australia,Australia,-34.9285,138.6007,2020-02-09,2
South Australia,Australia,-34.9285,138.6007,2020-02-08,2
South Australia,Australia,-34.9285,138.6007,2020-02-07,2
South Australia,Australia,-34.9285,138.6007,2020-02-06,2
South Australia,Australia,-34.9285,138.6007,2020-02-05,2
South Australia,Australia,-34.9285,138.6007,2020-02-04,2
South Australia,Australia,-34.9285,138.6007,2020-02-03,2
South Australia,Australia,-34.9285,138.6007,2020-02-02,2
South Australia,Australia,-34.9285,138.6007,2020-02-01,1
South Australia,Australia,-34.9285,138.6007,2020-01-31,0
South Australia,Australia,-34.9285,138.6007,2020-01-30,0
South Australia,Australia,-34.9285,138.6007,2020-01-29,0
South Australia,Australia,-34.9285,138.6007,2020-01-28,0
South Australia,Australia,-34.9285,138.6007,2020-01-27,0
South Australia,Australia,-34.9285,138.6007,2020-01-26,0
South Australia,Australia,-34.9285,138.6007,2020-01-25,0
South Australia,Australia,-34.9285,138.6007,2020-01-24,0
South Australia,Australia,-34.9285,138.6007,2020-01-23,0
South Australia,Australia,-34.9285,138.6007,2020-01-22,0
Tasmania,Australia,-41.4545,145.9707,2020-07-07,228
Tasmania,Australia,-41.4545,145.9707,2020-07-06,228
Tasmania,Australia,-41.4545,145.9707,2020-07-05,228
Tasmania,Australia,-41.4545,145.9707,2020-07-04,228
Tasmania,Australia,-41.4545,145.9707,2020-07-03,228
Tasmania,Australia,-41.4545,145.9707,2020-07-02,228
Tasmania,Australia,-41.4545,145.9707,2020-07-01,228
Tasmania,Australia,-41.4545,145.9707,2020-06-30,228
Tasmania,Australia,-41.4545,145.9707,2020-06-29,228
Tasmania,Australia,-41.4545,145.9707,2020-06-28,228
Tasmania,Australia,-41.4545,145.9707,2020-06-27,228
Tasmania,Australia,-41.4545,145.9707,2020-06-26,228
Tasmania,Australia,-41.4545,145.9707,2020-06-25,228
Tasmania,Australia,-41.4545,145.9707,2020-06-24,228
Tasmania,Australia,-41.4545,145.9707,2020-06-23,228
Tasmania,Australia,-41.4545,145.9707,2020-06-22,228
Tasmania,Australia,-41.4545,145.9707,2020-06-21,228
Tasmania,Australia,-41.4545,145.9707,2020-06-20,228
Tasmania,Australia,-41.4545,145.9707,2020-06-19,228
Tasmania,Australia,-41.4545,145.9707,2020-06-18,228
Tasmania,Australia,-41.4545,145.9707,2020-06-17,228
Tasmania,Australia,-41.4545,145.9707,2020-06-16,228
Tasmania,Australia,-41.4545,145.9707,2020-06-15,228
Tasmania,Australia,-41.4545,145.9707,2020-06-14,228
Tasmania,Australia,-41.4545,145.9707,2020-06-13,228
Tasmania,Australia,-41.4545,145.9707,2020-06-12,228
Tasmania,Australia,-41.4545,145.9707,2020-06-11,228
Tasmania,Australia,-41.4545,145.9707,2020-06-10,228
Tasmania,Australia,-41.4545,145.9707,2020-06-09,228
Tasmania,Australia,-41.4545,145.9707,2020-06-08,228
Tasmania,Australia,-41.4545,145.9707,2020-06-07,228
Tasmania,Australia,-41.4545,145.9707,2020-06-06,228
Tasmania,Australia,-41.4545,145.9707,2020-06-05,228
Tasmania,Australia,-41.4545,145.9707,2020-06-04,228
Tasmania,Australia,-41.4545,145.9707,2020-06-03,228
Tasmania,Australia,-41.4545,145.9707,2020-06-02,228
Tasmania,Australia,-41.4545,145.9707,2020-06-01,228
Tasmania,Australia,-41.4545,145.9707,2020-05-31,228
Tasmania,Australia,-41.4545,145.9707,2020-05-30,228
Tasmania,Australia,-41.4545,145.9707,2020-05-29,228
Tasmania,Australia,-41.4545,145.9707,2020-05-28,228
Tasmania,Australia,-41.4545,145.9707,2020-05-27,228
Tasmania,Australia,-41.4545,145.9707,2020-05-26,228
Tasmania,Australia,-41.4545,145.9707,2020-05-25,228
Tasmania,Australia,-41.4545,145.9707,2020-05-24,228
Tasmania,Australia,-41.4545,145.9707,2020-05-23,228
Tasmania,Australia,-41.4545,145.9707,2020-05-22,228
Tasmania,Australia,-41.4545,145.9707,2020-05-21,228
Tasmania,Australia,-41.4545,145.9707,2020-05-20,228
Tasmania,Australia,-41.4545,145.9707,2020-05-19,228
Tasmania,Australia,-41.4545,145.9707,2020-05-18,228
Tasmania,Australia,-41.4545,145.9707,2020-05-17,228
Tasmania,Australia,-41.4545,145.9707,2020-05-16,228
Tasmania,Australia,-41.4545,145.9707,2020-05-15,228
Tasmania,Australia,-41.4545,145.9707,2020-05-14,227
Tasmania,Australia,-41.4545,145.9707,2020-05-13,227
Tasmania,Australia,-41.4545,145.9707,2020-05-12,227
Tasmania,Australia,-41.4545,145.9707,2020-05-11,227
Tasmania,Australia,-41.4545,145.9707,2020-05-10,227
Tasmania,Australia,-41.4545,145.9707,2020-05-09,227
Tasmania,Australia,-41.4545,145.9707,2020-05-08,227
Tasmania,Australia,-41.4545,145.9707,2020-05-07,227
Tasmania,Australia,-41.4545,145.9707,2020-05-06,226
Tasmania,Australia,-41.4545,145.9707,2020-05-05,225
Tasmania,Australia,-41.4545,145.9707,2020-05-04,221
Tasmania,Australia,-41.4545,145.9707,2020-05-03,221
Tasmania,Australia,-41.4545,145.9707,2020-05-02,221
Tasmania,Australia,-41.4545,145.9707,2020-05-01,221
Tasmania,Australia,-41.4545,145.9707,2020-04-30,221
Tasmania,Australia,-41.4545,145.9707,2020-04-29,219
Tasmania,Australia,-41.4545,145.9707,2020-04-28,218
Tasmania,Australia,-41.4545,145.9707,2020-04-27,214
Tasmania,Australia,-41.4545,145.9707,2020-04-26,212
Tasmania,Australia,-41.4545,145.9707,2020-04-25,207
Tasmania,Australia,-41.4545,145.9707,2020-04-24,207
Tasmania,Australia,-41.4545,145.9707,2020-04-23,207
Tasmania,Australia,-41.4545,145.9707,2020-04-22,205
Tasmania,Australia,-41.4545,145.9707,2020-04-21,201
Tasmania,Australia,-41.4545,145.9707,2020-04-20,200
Tasmania,Australia,-41.4545,145.9707,2020-04-19,195
Tasmania,Australia,-41.4545,145.9707,2020-04-18,188
Tasmania,Australia,-41.4545,145.9707,2020-04-17,180
Tasmania,Australia,-41.4545,145.9707,2020-04-16,169
Tasmania,Australia,-41.4545,145.9707,2020-04-15,165
Tasmania,Australia,-41.4545,145.9707,2020-04-14,165
Tasmania,Australia,-41.4545,145.9707,2020-04-13,144
Tasmania,Australia,-41.4545,145.9707,2020-04-12,133
Tasmania,Australia,-41.4545,145.9707,2020-04-11,133
Tasmania,Australia,-41.4545,145.9707,2020-04-10,122
Tasmania,Australia,-41.4545,145.9707,2020-04-09,111
Tasmania,Australia,-41.4545,145.9707,2020-04-08,98
Tasmania,Australia,-41.4545,145.9707,2020-04-07,89
Tasmania,Australia,-41.4545,145.9707,2020-04-06,86
Tasmania,Australia,-41.4545,145.9707,2020-04-05,82
Tasmania,Australia,-41.4545,145.9707,2020-04-04,80
Tasmania,Australia,-41.4545,145.9707,2020-04-03,74
Tasmania,Australia,-41.4545,145.9707,2020-04-02,72
Tasmania,Australia,-41.4545,145.9707,2020-04-01,69
Tasmania,Australia,-41.4545,145.9707,2020-03-31,69
Tasmania,Australia,-41.4545,145.9707,2020-03-30,66
Tasmania,Australia,-41.4545,145.9707,2020-03-29,66
Tasmania,Australia,-41.4545,145.9707,2020-03-28,62
Tasmania,Australia,-41.4545,145.9707,2020-03-27,47
Tasmania,Australia,-41.4545,145.9707,2020-03-26,47
Tasmania,Australia,-41.4545,145.9707,2020-03-25,36
Tasmania,Australia,-41.4545,145.9707,2020-03-24,28
Tasmania,Australia,-41.4545,145.9707,2020-03-23,28
Tasmania,Australia,-41.4545,145.9707,2020-03-22,22
Tasmania,Australia,-41.4545,145.9707,2020-03-21,16
Tasmania,Australia,-41.4545,145.9707,2020-03-20,10
Tasmania,Australia,-41.4545,145.9707,2020-03-19,10
Tasmania,Australia,-41.4545,145.9707,2020-03-18,10
Tasmania,Australia,-41.4545,145.9707,2020-03-17,7
Tasmania,Australia,-41.4545,145.9707,2020-03-16,7
Tasmania,Australia,-41.4545,145.9707,2020-03-15,6
Tasmania,Australia,-41.4545,145.9707,2020-03-14,5
Tasmania,Australia,-41.4545,145.9707,2020-03-13,5
Tasmania,Australia,-41.4545,145.9707,2020-03-12,3
Tasmania,Australia,-41.4545,145.9707,2020-03-11,3
Tasmania,Australia,-41.4545,145.9707,2020-03-10,2
Tasmania,Australia,-41.4545,145.9707,2020-03-09,2
Tasmania,Australia,-41.4545,145.9707,2020-03-08,2
Tasmania,Australia,-41.4545,145.9707,2020-03-07,1
Tasmania,Australia,-41.4545,145.9707,2020-03-06,1
Tasmania,Australia,-41.4545,145.9707,2020-03-05,1
Tasmania,Australia,-41.4545,145.9707,2020-03-04,1
Tasmania,Australia,-41.4545,145.9707,2020-03-03,1
Tasmania,Australia,-41.4545,145.9707,2020-03-02,1
Tasmania,Australia,-41.4545,145.9707,2020-03-01,0
Tasmania,Australia,-41.4545,145.9707,2020-02-29,0
Tasmania,Australia,-41.4545,145.9707,2020-02-28,0
Tasmania,Australia,-41.4545,145.9707,2020-02-27,0
Tasmania,Australia,-41.4545,145.9707,2020-02-26,0
Tasmania,Australia,-41.4545,145.9707,2020-02-25,0
Tasmania,Australia,-41.4545,145.9707,2020-02-24,0
Tasmania,Australia,-41.4545,145.9707,2020-02-23,0
Tasmania,Australia,-41.4545,145.9707,2020-02-22,0
Tasmania,Australia,-41.4545,145.9707,2020-02-21,0
Tasmania,Australia,-41.4545,145.9707,2020-02-20,0
Tasmania,Australia,-41.4545,145.9707,2020-02-19,0
Tasmania,Australia,-41.4545,145.9707,2020-02-18,0
Tasmania,Australia,-41.4545,145.9707,2020-02-17,0
Tasmania,Australia,-41.4545,145.9707,2020-02-16,0
Tasmania,Australia,-41.4545,145.9707,2020-02-15,0
Tasmania,Australia,-41.4545,145.9707,2020-02-14,0
Tasmania,Australia,-41.4545,145.9707,2020-02-13,0
Tasmania,Australia,-41.4545,145.9707,2020-02-12,0
Tasmania,Australia,-41.4545,145.9707,2020-02-11,0
Tasmania,Australia,-41.4545,145.9707,2020-02-10,0
Tasmania,Australia,-41.4545,145.9707,2020-02-09,0
Tasmania,Australia,-41.4545,145.9707,2020-02-08,0
Tasmania,Australia,-41.4545,145.9707,2020-02-07,0
Tasmania,Australia,-41.4545,145.9707,2020-02-06,0
Tasmania,Australia,-41.4545,145.9707,2020-02-05,0
Tasmania,Australia,-41.4545,145.9707,2020-02-04,0
Tasmania,Australia,-41.4545,145.9707,2020-02-03,0
Tasmania,Australia,-41.4545,145.9707,2020-02-02,0
Tasmania,Australia,-41.4545,145.9707,2020-02-01,0
Tasmania,Australia,-41.4545,145.9707,2020-01-31,0
Tasmania,Australia,-41.4545,145.9707,2020-01-30,0
Tasmania,Australia,-41.4545,145.9707,2020-01-29,0
Tasmania,Australia,-41.4545,145.9707,2020-01-28,0
Tasmania,Australia,-41.4545,145.9707,2020-01-27,0
Tasmania,Australia,-41.4545,145.9707,2020-01-26,0
Tasmania,Australia,-41.4545,145.9707,2020-01-25,0
Tasmania,Australia,-41.4545,145.9707,2020-01-24,0
Tasmania,Australia,-41.4545,145.9707,2020-01-23,0
Tasmania,Australia,-41.4545,145.9707,2020-01-22,0
Victoria,Australia,-37.8136,144.9631,2020-07-07,2942
Victoria,Australia,-37.8136,144.9631,2020-07-06,2824
Victoria,Australia,-37.8136,144.9631,2020-07-05,2660
Victoria,Australia,-37.8136,144.9631,2020-07-04,2536
Victoria,Australia,-37.8136,144.9631,2020-07-03,2368
Victoria,Australia,-37.8136,144.9631,2020-07-02,2368
Victoria,Australia,-37.8136,144.9631,2020-07-01,2303
Victoria,Australia,-37.8136,144.9631,2020-06-30,2231
Victoria,Australia,-37.8136,144.9631,2020-06-29,2159
Victoria,Australia,-37.8136,144.9631,2020-06-28,2099
Victoria,Australia,-37.8136,144.9631,2020-06-27,2028
Victoria,Australia,-37.8136,144.9631,2020-06-26,1947
Victoria,Australia,-37.8136,144.9631,2020-06-25,1947
Victoria,Australia,-37.8136,144.9631,2020-06-24,1917
Victoria,Australia,-37.8136,144.9631,2020-06-23,1884
Victoria,Australia,-37.8136,144.9631,2020-06-22,1864
Victoria,Australia,-37.8136,144.9631,2020-06-21,1847
Victoria,Australia,-37.8136,144.9631,2020-06-20,1836
Victoria,Australia,-37.8136,144.9631,2020-06-19,1792
Victoria,Australia,-37.8136,144.9631,2020-06-18,1792
Victoria,Australia,-37.8136,144.9631,2020-06-17,1780
Victoria,Australia,-37.8136,144.9631,2020-06-16,1762
Victoria,Australia,-37.8136,144.9631,2020-06-15,1741
Victoria,Australia,-37.8136,144.9631,2020-06-14,1732
Victoria,Australia,-37.8136,144.9631,2020-06-13,1720
Victoria,Australia,-37.8136,144.9631,2020-06-12,1703
Victoria,Australia,-37.8136,144.9631,2020-06-11,1703
Victoria,Australia,-37.8136,144.9631,2020-06-10,1699
Victoria,Australia,-37.8136,144.9631,2020-06-09,1691
Victoria,Australia,-37.8136,144.9631,2020-06-08,1687
Victoria,Australia,-37.8136,144.9631,2020-06-07,1687
Victoria,Australia,-37.8136,144.9631,2020-06-06,1685
Victoria,Australia,-37.8136,144.9631,2020-06-05,1681
Victoria,Australia,-37.8136,144.9631,2020-06-04,1681
Victoria,Australia,-37.8136,144.9631,2020-06-03,1678
Victoria,Australia,-37.8136,144.9631,2020-06-02,1670
Victoria,Australia,-37.8136,144.9631,2020-06-01,1663
Victoria,Australia,-37.8136,144.9631,2020-05-31,1653
Victoria,Australia,-37.8136,144.9631,2020-05-30,1649
Victoria,Australia,-37.8136,144.9631,2020-05-29,1645
Victoria,Australia,-37.8136,144.9631,2020-05-28,1634
Victoria,Australia,-37.8136,144.9631,2020-05-27,1628
Victoria,Australia,-37.8136,144.9631,2020-05-26,1618
Victoria,Australia,-37.8136,144.9631,2020-05-25,1610
Victoria,Australia,-37.8136,144.9631,2020-05-24,1605
Victoria,Australia,-37.8136,144.9631,2020-05-23,1603
Victoria,Australia,-37.8136,144.9631,2020-05-22,1593
Victoria,Australia,-37.8136,144.9631,2020-05-21,1593
Victoria,Australia,-37.8136,144.9631,2020-05-20,1581
Victoria,Australia,-37.8136,144.9631,2020-05-19,1573
Victoria,Australia,-37.8136,144.9631,2020-05-18,1573
Victoria,Australia,-37.8136,144.9631,2020-05-17,1564
Victoria,Australia,-37.8136,144.9631,2020-05-16,1558
Victoria,Australia,-37.8136,144.9631,2020-05-15,1551
Victoria,Australia,-37.8136,144.9631,2020-05-14,1540
Victoria,Australia,-37.8136,144.9631,2020-05-13,1521
Victoria,Australia,-37.8136,144.9631,2020-05-12,1514
Victoria,Australia,-37.8136,144.9631,2020-05-11,1511
Victoria,Australia,-37.8136,144.9631,2020-05-10,1496
Victoria,Australia,-37.8136,144.9631,2020-05-09,1487
Victoria,Australia,-37.8136,144.9631,2020-05-08,1468
Victoria,Australia,-37.8136,144.9631,2020-05-07,1467
Victoria,Australia,-37.8136,144.9631,2020-05-06,1454
Victoria,Australia,-37.8136,144.9631,2020-05-05,1440
Victoria,Australia,-37.8136,144.9631,2020-05-04,1423
Victoria,Australia,-37.8136,144.9631,2020-05-03,1406
Victoria,Australia,-37.8136,144.9631,2020-05-02,1384
Victoria,Australia,-37.8136,144.9631,2020-05-01,1371
Victoria,Australia,-37.8136,144.9631,2020-04-30,1364
Victoria,Australia,-37.8136,144.9631,2020-04-29,1361
Victoria,Australia,-37.8136,144.9631,2020-04-28,1354
Victoria,Australia,-37.8136,144.9631,2020-04-27,1349
Victoria,Australia,-37.8136,144.9631,2020-04-26,1349
Victoria,Australia,-37.8136,144.9631,2020-04-25,1346
Victoria,Australia,-37.8136,144.9631,2020-04-24,1343
Victoria,Australia,-37.8136,144.9631,2020-04-23,1337
Victoria,Australia,-37.8136,144.9631,2020-04-22,1336
Victoria,Australia,-37.8136,144.9631,2020-04-21,1336
Victoria,Australia,-37.8136,144.9631,2020-04-20,1329
Victoria,Australia,-37.8136,144.9631,2020-04-19,1328
Victoria,Australia,-37.8136,144.9631,2020-04-18,1319
Victoria,Australia,-37.8136,144.9631,2020-04-17,1302
Victoria,Australia,-37.8136,144.9631,2020-04-16,1299
Victoria,Australia,-37.8136,144.9631,2020-04-15,1299
Victoria,Australia,-37.8136,144.9631,2020-04-14,1291
Victoria,Australia,-37.8136,144.9631,2020-04-13,1281
Victoria,Australia,-37.8136,144.9631,2020-04-12,1268
Victoria,Australia,-37.8136,144.9631,2020-04-11,1265
Victoria,Australia,-37.8136,144.9631,2020-04-10,1241
Victoria,Australia,-37.8136,144.9631,2020-04-09,1228
Victoria,Australia,-37.8136,144.9631,2020-04-08,1212
Victoria,Australia,-37.8136,144.9631,2020-04-07,1191
Victoria,Australia,-37.8136,144.9631,2020-04-06,1158
Victoria,Australia,-37.8136,144.9631,2020-04-05,1135
Victoria,Australia,-37.8136,144.9631,2020-04-04,1115
Victoria,Australia,-37.8136,144.9631,2020-04-03,1085
Victoria,Australia,-37.8136,144.9631,2020-04-02,1036
Victoria,Australia,-37.8136,144.9631,2020-04-01,968
Victoria,Australia,-37.8136,144.9631,2020-03-31,917
Victoria,Australia,-37.8136,144.9631,2020-03-30,821
Victoria,Australia,-37.8136,144.9631,2020-03-29,769
Victoria,Australia,-37.8136,144.9631,2020-03-28,685
Victoria,Australia,-37.8136,144.9631,2020-03-27,574
Victoria,Australia,-37.8136,144.9631,2020-03-26,520
Victoria,Australia,-37.8136,144.9631,2020-03-25,466
Victoria,Australia,-37.8136,144.9631,2020-03-24,411
Victoria,Australia,-37.8136,144.9631,2020-03-23,355
Victoria,Australia,-37.8136,144.9631,2020-03-22,355
Victoria,Australia,-37.8136,144.9631,2020-03-21,229
Victoria,Australia,-37.8136,144.9631,2020-03-20,121
Victoria,Australia,-37.8136,144.9631,2020-03-19,121
Victoria,Australia,-37.8136,144.9631,2020-03-18,121
Victoria,Australia,-37.8136,144.9631,2020-03-17,94
Victoria,Australia,-37.8136,144.9631,2020-03-16,71
Victoria,Australia,-37.8136,144.9631,2020-03-15,57
Victoria,Australia,-37.8136,144.9631,2020-03-14,49
Victoria,Australia,-37.8136,144.9631,2020-03-13,36
Victoria,Australia,-37.8136,144.9631,2020-03-12,21
Victoria,Australia,-37.8136,144.9631,2020-03-11,21
Victoria,Australia,-37.8136,144.9631,2020-03-10,18
Victoria,Australia,-37.8136,144.9631,2020-03-09,15
Victoria,Australia,-37.8136,144.9631,2020-03-08,11
Victoria,Australia,-37.8136,144.9631,2020-03-07,11
Victoria,Australia,-37.8136,144.9631,2020-03-06,10
Victoria,Australia,-37.8136,144.9631,2020-03-05,10
Victoria,Australia,-37.8136,144.9631,2020-03-04,10
Victoria,Australia,-37.8136,144.9631,2020-03-03,9
Victoria,Australia,-37.8136,144.9631,2020-03-02,9
Victoria,Australia,-37.8136,144.9631,2020-03-01,7
Victoria,Australia,-37.8136,144.9631,2020-02-29,7
Victoria,Australia,-37.8136,144.9631,2020-02-28,4
Victoria,Australia,-37.8136,144.9631,2020-02-27,4
Victoria,Australia,-37.8136,144.9631,2020-02-26,4
Victoria,Australia,-37.8136,144.9631,2020-02-25,4
Victoria,Australia,-37.8136,144.9631,2020-02-24,4
Victoria,Australia,-37.8136,144.9631,2020-02-23,4
Victoria,Australia,-37.8136,144.9631,2020-02-22,4
Victoria,Australia,-37.8136,144.9631,2020-02-21,4
Victoria,Australia,-37.8136,144.9631,2020-02-20,4
Victoria,Australia,-37.8136,144.9631,2020-02-19,4
Victoria,Australia,-37.8136,144.9631,2020-02-18,4
Victoria,Australia,-37.8136,144.9631,2020-02-17,4
Victoria,Australia,-37.8136,144.9631,2020-02-16,4
Victoria,Australia,-37.8136,144.9631,2020-02-15,4
Victoria,Australia,-37.8136,144.9631,2020-02-14,4
Victoria,Australia,-37.8136,144.9631,2020-02-13,4
Victoria,Australia,-37.8136,144.9631,2020-02-12,4
Victoria,Australia,-37.8136,144.9631,2020-02-11,4
Victoria,Australia,-37.8136,144.9631,2020-02-10,4
Victoria,Australia,-37.8136,144.9631,2020-02-09,4
Victoria,Australia,-37.8136,144.9631,2020-02-08,4
Victoria,Australia,-37.8136,144.9631,2020-02-07,4
Victoria,Australia,-37.8136,144.9631,2020-02-06,4
Victoria,Australia,-37.8136,144.9631,2020-02-05,4
Victoria,Australia,-37.8136,144.9631,2020-02-04,4
Victoria,Australia,-37.8136,144.9631,2020-02-03,4
Victoria,Australia,-37.8136,144.9631,2020-02-02,4
Victoria,Australia,-37.8136,144.9631,2020-02-01,4
Victoria,Australia,-37.8136,144.9631,2020-01-31,3
Victoria,Australia,-37.8136,144.9631,2020-01-30,2
Victoria,Australia,-37.8136,144.9631,2020-01-29,1
Victoria,Australia,-37.8136,144.9631,2020-01-28,1
Victoria,Australia,-37.8136,144.9631,2020-01-27,1
Victoria,Australia,-37.8136,144.9631,2020-01-26,1
Victoria,Australia,-37.8136,144.9631,2020-01-25,0
Victoria,Australia,-37.8136,144.9631,2020-01-24,0
Victoria,Australia,-37.8136,144.9631,2020-01-23,0
Victoria,Australia,-37.8136,144.9631,2020-01-22,0
Western Australia,Australia,-31.9505,115.8605,2020-07-07,624
Western Australia,Australia,-31.9505,115.8605,2020-07-06,621
Western Australia,Australia,-31.9505,115.8605,2020-07-05,618
Western Australia,Australia,-31.9505,115.8605,2020-07-04,612
Western Australia,Australia,-31.9505,115.8605,2020-07-03,611
Western Australia,Australia,-31.9505,115.8605,2020-07-02,611
Western Australia,Australia,-31.9505,115.8605,2020-07-01,611
Western Australia,Australia,-31.9505,115.8605,2020-06-30,611
Western Australia,Australia,-31.9505,115.8605,2020-06-29,611
Western Australia,Australia,-31.9505,115.8605,2020-06-28,609
