Province/State,Country/Region,Lat,Long,Date,Value
,Afghanistan,33.0,65.0,2020-06-01,1428
,Afghanistan,33.0,65.0,2020-05-31,1328
,Afghanistan,33.0,65.0,2020-05-30,1303
,Afghanistan,33.0,65.0,2020-05-29,1259
,Afghanistan,33.0,65.0,2020-05-28,1209
,Afghanistan,33.0,65.0,2020-05-27,1138
,Afghanistan,33.0,65.0,2020-05-26,1128
,Afghanistan,33.0,65.0,2020-05-25,1097
,Afghanistan,33.0,65.0,2020-05-24,1075
,Afghanistan,33.0,65.0,2020-05-23,1040
,Afghanistan,33.0,65.0,2020-05-22,996
,Afghanistan,33.0,65.0,2020-05-21,938
,Afghanistan,33.0,65.0,2020-05-20,930
,Afghanistan,33.0,65.0,2020-05-19,850
,Afghanistan,33.0,65.0,2020-05-18,801
,Afghanistan,33.0,65.0,2020-05-17,778
,Afghanistan,33.0,65.0,2020-05-16,745
,Afghanistan,33.0,65.0,2020-05-15,745
,Afghanistan,33.0,65.0,2020-05-14,691
,Afghanistan,33.0,65.0,2020-05-13,648
,Afghanistan,33.0,65.0,2020-05-12,610
,Afghanistan,33.0,65.0,2020-05-11,558
,Afghanistan,33.0,65.0,2020-05-10,558
,Afghanistan,33.0,65.0,2020-05-09,502
,Afghanistan,33.0,65.0,2020-05-08,472
,Afghanistan,33.0,65.0,2020-05-07,468
,Afghanistan,33.0,65.0,2020-05-06,458
,Afghanistan,33.0,65.0,2020-05-05,421
,Afghanistan,33.0,65.0,2020-05-04,397
,Afghanistan,33.0,65.0,2020-05-03,345
,Afghanistan,33.0,65.0,2020-05-02,331
,Afghanistan,33.0,65.0,2020-05-01,310
,Afghanistan,33.0,65.0,2020-04-30,260
,Afghanistan,33.0,65.0,2020-04-29,252
,Afghanistan,33.0,65.0,2020-04-28,228
,Afghanistan,33.0,65.0,2020-04-27,220
,Afghanistan,33.0,65.0,2020-04-26,207
,Afghanistan,33.0,65.0,2020-04-25,188
,Afghanistan,33.0,65.0,2020-04-24,188
,Afghanistan,33.0,65.0,2020-04-23,179
,Afghanistan,33.0,65.0,2020-04-22,166
,Afghanistan,33.0,65.0,2020-04-21,150
,Afghanistan,33.0,65.0,2020-04-20,135
,Afghanistan,33.0,65.0,2020-04-19,131
,Afghanistan,33.0,65.0,2020-04-18,112
,Afghanistan,33.0,65.0,2020-04-17,99
,Afghanistan,33.0,65.0,2020-04-16,54
,Afghanistan,33.0,65.0,2020-04-15,43
,Afghanistan,33.0,65.0,2020-04-14,40
,Afghanistan,33.0,65.0,2020-04-13,32
,Afghanistan,33.0,65.0,2020-04-12,32
,Afghanistan,33.0,65.0,2020-04-11,32
,Afghanistan,33.0,65.0,2020-04-10,32
,Afghanistan,33.0,65.0,2020-04-09,32
,Afghanistan,33.0,65.0,2020-04-08,29
,Afghanistan,33.0,65.0,2020-04-07,18
,Afghanistan,33.0,65.0,2020-04-06,18
,Afghanistan,33.0,65.0,2020-04-05,15
,Afghanistan,33.0,65.0,2020-04-04,10
,Afghanistan,33.0,65.0,2020-04-03,10
,Afghanistan,33.0,65.0,2020-04-02,10
,Afghanistan,33.0,65.0,2020-04-01,5
,Afghanistan,33.0,65.0,2020-03-31,5
,Afghanistan,33.0,65.0,2020-03-30,2
,Afghanistan,33.0,65.0,2020-03-29,2
,Afghanistan,33.0,65.0,2020-03-28,2
,Afghanistan,33.0,65.0,2020-03-27,2
,Afghanistan,33.0,65.0,2020-03-26,2
,Afghanistan,33.0,65.0,2020-03-25,2
,Afghanistan,33.0,65.0,2020-03-24,1
,Afghanistan,33.0,65.0,2020-03-23,1
,Afghanistan,33.0,65.0,2020-03-22,1
,Afghanistan,33.0,65.0,2020-03-21,1
,Afghanistan,33.0,65.0,2020-03-20,1
,Afghanistan,33.0,65.0,2020-03-19,1
,Afghanistan,33.0,65.0,2020-03-18,1
,Afghanistan,33.0,65.0,2020-03-17,1
,Afghanistan,33.0,65.0,2020-03-16,1
,Afghanistan,33.0,65.0,2020-03-15,0
,Afghanistan,33.0,65.0,2020-03-14,0
,Afghanistan,33.0,65.0,2020-03-13,0
,Afghanistan,33.0,65.0,2020-03-12,0
,Afghanistan,33.0,65.0,2020-03-11,0
,Afghanistan,33.0,65.0,2020-03-10,0
,Afghanistan,33.0,65.0,2020-03-09,0
,Afghanistan,33.0,65.0,2020-03-08,0
,Afghanistan,33.0,65.0,2020-03-07,0
,Afghanistan,33.0,65.0,2020-03-06,0
,Afghanistan,33.0,65.0,2020-03-05,0
,Afghanistan,33.0,65.0,2020-03-04,0
,Afghanistan,33.0,65.0,2020-03-03,0
,Afghanistan,33.0,65.0,2020-03-02,0
,Afghanistan,33.0,65.0,2020-03-01,0
,Afghanistan,33.0,65.0,2020-02-29,0
,Afghanistan,33.0,65.0,2020-02-28,0
,Afghanistan,33.0,65.0,2020-02-27,0
,Afghanistan,33.0,65.0,2020-02-26,0
,Afghanistan,33.0,65.0,2020-02-25,0
,Afghanistan,33.0,65.0,2020-02-24,0
,Afghanistan,33.0,65.0,2020-02-23,0
,Afghanistan,33.0,65.0,2020-02-22,0
,Afghanistan,33.0,65.0,2020-02-21,0
,Afghanistan,33.0,65.0,2020-02-20,0
,Afghanistan,33.0,65.0,2020-02-19,0
,Afghanistan,33.0,65.0,2020-02-18,0
,Afghanistan,33.0,65.0,2020-02-17,0
,Afghanistan,33.0,65.0,2020-02-16,0
,Afghanistan,33.0,65.0,2020-02-15,0
,Afghanistan,33.0,65.0,2020-02-14,0
,Afghanistan,33.0,65.0,2020-02-13,0
,Afghanistan,33.0,65.0,2020-02-12,0
,Afghanistan,33.0,65.0,2020-02-11,0
,Afghanistan,33.0,65.0,2020-02-10,0
,Afghanistan,33.0,65.0,2020-02-09,0
,Afghanistan,33.0,65.0,2020-02-08,0
,Afghanistan,33.0,65.0,2020-02-07,0
,Afghanistan,33.0,65.0,2020-02-06,0
,Afghanistan,33.0,65.0,2020-02-05,0
,Afghanistan,33.0,65.0,2020-02-04,0
,Afghanistan,33.0,65.0,2020-02-03,0
,Afghanistan,33.0,65.0,2020-02-02,0
,Afghanistan,33.0,65.0,2020-02-01,0
,Afghanistan,33.0,65.0,2020-01-31,0
,Afghanistan,33.0,65.0,2020-01-30,0
,Afghanistan,33.0,65.0,2020-01-29,0
,Afghanistan,33.0,65.0,2020-01-28,0
,Afghanistan,33.0,65.0,2020-01-27,0
,Afghanistan,33.0,65.0,2020-01-26,0
,Afghanistan,33.0,65.0,2020-01-25,0
,Afghanistan,33.0,65.0,2020-01-24,0
,Afghanistan,33.0,65.0,2020-01-23,0
,Afghanistan,33.0,65.0,2020-01-22,0
,Albania,41.1533,20.1683,2020-07-07,1744
,Albania,41.1533,20.1683,2020-07-06,1702
,Albania,41.1533,20.1683,2020-07-05,1657
,Albania,41.1533,20.1683,2020-07-04,1637
,Albania,41.1533,20.1683,2020-07-03,1592
,Albania,41.1533,20.1683,2020-07-02,1559
,Albania,41.1533,20.1683,2020-07-01,1516
,Albania,41.1533,20.1683,2020-06-30,1459
,Albania,41.1533,20.1683,2020-06-29,1438
,Albania,41.1533,20.1683,2020-06-28,1384
,Albania,41.1533,20.1683,2020-06-27,1346
,Albania,41.1533,20.1683,2020-06-26,1298
,Albania,41.1533,20.1683,2020-06-25,1250
,Albania,41.1533,20.1683,2020-06-24,1217
,Albania,41.1533,20.1683,2020-06-23,1195
,Albania,41.1533,20.1683,2020-06-22,1159
,Albania,41.1533,20.1683,2020-06-21,1134
,Albania,41.1533,20.1683,2020-06-20,1126
,Albania,41.1533,20.1683,2020-06-19,1114
,Albania,41.1533,20.1683,2020-06-18,1086
,Albania,41.1533,20.1683,2020-06-17,1077
,Albania,41.1533,20.1683,2020-06-16,1064
,Albania,41.1533,20.1683,2020-06-15,1055
,Albania,41.1533,20.1683,2020-06-14,1044
,Albania,41.1533,20.1683,2020-06-13,1039
,Albania,41.1533,20.1683,2020-06-12,1034
,Albania,41.1533,20.1683,2020-06-11,1001
,Albania,41.1533,20.1683,2020-06-10,980
,Albania,41.1533,20.1683,2020-06-09,960
,Albania,41.1533,20.1683,2020-06-08,945
,Albania,41.1533,20.1683,2020-06-07,938
,Albania,41.1533,20.1683,2020-06-06,925
,Albania,41.1533,20.1683,2020-06-05,910
,Albania,41.1533,20.1683,2020-06-04,898
,Albania,41.1533,20.1683,2020-06-03,898
,Albania,41.1533,20.1683,2020-06-02,891
,Albania,41.1533,20.1683,2020-06-01,877
,Albania,41.1533,20.1683,2020-05-31,872
,Albania,41.1533,20.1683,2020-05-30,857
,Albania,41.1533,20.1683,2020-05-29,851
,Albania,41.1533,20.1683,2020-05-28,823
,Albania,41.1533,20.1683,2020-05-27,812
,Albania,41.1533,20.1683,2020-05-26,803
,Albania,41.1533,20.1683,2020-05-25,795
,Albania,41.1533,20.1683,2020-05-24,789
,Albania,41.1533,20.1683,2020-05-23,783
,Albania,41.1533,20.1683,2020-05-22,777
,Albania,41.1533,20.1683,2020-05-21,771
,Albania,41.1533,20.1683,2020-05-20,758
,Albania,41.1533,20.1683,2020-05-19,742
,Albania,41.1533,20.1683,2020-05-18,727
,Albania,41.1533,20.1683,2020-05-17,715
,Albania,41.1533,20.1683,2020-05-16,714
,Albania,41.1533,20.1683,2020-05-15,705
,Albania,41.1533,20.1683,2020-05-14,694
,Albania,41.1533,20.1683,2020-05-13,688
,Albania,41.1533,20.1683,2020-05-12,682
,Albania,41.1533,20.1683,2020-05-11,654
,Albania,41.1533,20.1683,2020-05-10,650
,Albania,41.1533,20.1683,2020-05-09,627
,Albania,41.1533,20.1683,2020-05-08,620
,Albania,41.1533,20.1683,2020-05-07,605
,Albania,41.1533,20.1683,2020-05-06,595
,Albania,41.1533,20.1683,2020-05-05,570
,Albania,41.1533,20.1683,2020-05-04,543
,Albania,41.1533,20.1683,2020-05-03,531
,Albania,41.1533,20.1683,2020-05-02,519
,Albania,41.1533,20.1683,2020-05-01,488
,Albania,41.1533,20.1683,2020-04-30,470
,Albania,41.1533,20.1683,2020-04-29,455
,Albania,41.1533,20.1683,2020-04-28,431
,Albania,41.1533,20.1683,2020-04-27,422
,Albania,41.1533,20.1683,2020-04-26,410
,Albania,41.1533,20.1683,2020-04-25,403
,Albania,41.1533,20.1683,2020-04-24,394
,Albania,41.1533,20.1683,2020-04-23,385
,Albania,41.1533,20.1683,2020-04-22,356
,Albania,41.1533,20.1683,2020-04-21,345
,Albania,41.1533,20.1683,2020-04-20,327
,Albania,41.1533,20.1683,2020-04-19,314
,Albania,41.1533,20.1683,2020-04-18,302
,Albania,41.1533,20.1683,2020-04-17,283
,Albania,41.1533,20.1683,2020-04-16,277
,Albania,41.1533,20.1683,2020-04-15,251
,Albania,41.1533,20.1683,2020-04-14,248
,Albania,41.1533,20.1683,2020-04-13,232
,Albania,41.1533,20.1683,2020-04-12,217
,Albania,41.1533,20.1683,2020-04-11,197
,Albania,41.1533,20.1683,2020-04-10,182
,Albania,41.1533,20.1683,2020-04-09,165
,Albania,41.1533,20.1683,2020-04-08,154
,Albania,41.1533,20.1683,2020-04-07,131
,Albania,41.1533,20.1683,2020-04-06,116
,Albania,41.1533,20.1683,2020-04-05,104
,Albania,41.1533,20.1683,2020-04-04,99
,Albania,41.1533,20.1683,2020-04-03,89
,Albania,41.1533,20.1683,2020-04-02,76
,Albania,41.1533,20.1683,2020-04-01,67
,Albania,41.1533,20.1683,2020-03-31,52
,Albania,41.1533,20.1683,2020-03-30,44
,Albania,41.1533,20.1683,2020-03-29,33
,Albania,41.1533,20.1683,2020-03-28,31
,Albania,41.1533,20.1683,2020-03-27,31
,Albania,41.1533,20.1683,2020-03-26,17
,Albania,41.1533,20.1683,2020-03-25,17
,Albania,41.1533,20.1683,2020-03-24,10
,Albania,41.1533,20.1683,2020-03-23,2
,Albania,41.1533,20.1683,2020-03-22,2
,Albania,41.1533,20.1683,2020-03-21,2
,Albania,41.1533,20.1683,2020-03-20,0
,Albania,41.1533,20.1683,2020-03-19,0
,Albania,41.1533,20.1683,2020-03-18,0
,Albania,41.1533,20.1683,2020-03-17,0
,Albania,41.1533,20.1683,2020-03-16,0
,Albania,41.1533,20.1683,2020-03-15,0
,Albania,41.1533,20.1683,2020-03-14,0
,Albania,41.1533,20.1683,2020-03-13,0
,Albania,41.1533,20.1683,2020-03-12,0
,Albania,41.1533,20.1683,2020-03-11,0
,Albania,41.1533,20.1683,2020-03-10,0
,Albania,41.1533,20.1683,2020-03-09,0
,Albania,41.1533,20.1683,2020-03-08,0
,Albania,41.1533,20.1683,2020-03-07,0
,Albania,41.1533,20.1683,2020-03-06,0
,Albania,41.1533,20.1683,2020-03-05,0
,Albania,41.1533,20.1683,2020-03-04,0
,Albania,41.1533,20.1683,2020-03-03,0
,Albania,41.1533,20.1683,2020-03-02,0
,Albania,41.1533,20.1683,2020-03-01,0
,Albania,41.1533,20.1683,2020-02-29,0
,Albania,41.1533,20.1683,2020-02-28,0
,Albania,41.1533,20.1683,2020-02-27,0
,Albania,41.1533,20.1683,2020-02-26,0
,Albania,41.1533,20.1683,2020-02-25,0
,Albania,41.1533,20.1683,2020-02-24,0
,Albania,41.1533,20.1683,2020-02-23,0
,Albania,41.1533,20.1683,2020-02-22,0
,Albania,41.1533,20.1683,2020-02-21,0
,Albania,41.1533,20.1683,2020-02-20,0
,Albania,41.1533,20.1683,2020-02-19,0
,Albania,41.1533,20.1683,2020-02-18,0
,Albania,41.1533,20.1683,2020-02-17,0
,Albania,41.1533,20.1683,2020-02-16,0
,Albania,41.1533,20.1683,2020-02-15,0
,Albania,41.1533,20.1683,2020-02-14,0
,Albania,41.1533,20.1683,2020-02-13,0
,Albania,41.1533,20.1683,2020-02-12,0
,Albania,41.1533,20.1683,2020-02-11,0
,Albania,41.1533,20.1683,2020-02-10,0
,Albania,41.1533,20.1683,2020-02-09,0
,Albania,41.1533,20.1683,2020-02-08,0
,Albania,41.1533,20.1683,2020-02-07,0
,Albania,41.1533,20.1683,2020-02-06,0
,Albania,41.1533,20.1683,2020-02-05,0
,Albania,41.1533,20.1683,2020-02-04,0
,Albania,41.1533,20.1683,2020-02-03,0
,Albania,41.1533,20.1683,2020-02-02,0
,Albania,41.1533,20.1683,2020-02-01,0
,Albania,41.1533,20.1683,2020-01-31,0
,Albania,41.1533,20.1683,2020-01-30,0
,Albania,41.1533,20.1683,2020-01-29,0
,Albania,41.1533,20.1683,2020-01-28,0
,Albania,41.1533,20.1683,2020-01-27,0
,Albania,41.1533,20.1683,2020-01-26,0
,Albania,41.1533,20.1683,2020-01-25,0
,Albania,41.1533,20.1683,2020-01-24,0
,Albania,41.1533,20.1683,2020-01-23,0
,Albania,41.1533,20.1683,2020-01-22,0
,Algeria,28.0339,1.6596,2020-07-07,12094
,Algeria,28.0339,1.6596,2020-07-06,11884
,Algeria,28.0339,1.6596,2020-07-05,11492
,Algeria,28.0339,1.6596,2020-07-04,11181
,Algeria,28.0339,1.6596,2020-07-03,10832
,Algeria,28.0339,1.6596,2020-07-02,10342
,Algeria,28.0339,1.6596,2020-07-01,10040
,Algeria,28.0339,1.6596,2020-06-30,9897
,Algeria,28.0339,1.6596,2020-06-29,9674
,Algeria,28.0339,1.6596,2020-06-28,9371
,Algeria,28.0339,1.6596,2020-06-27,9202
,Algeria,28.0339,1.6596,2020-06-26,9066
,Algeria,28.0339,1.6596,2020-06-25,8920
,Algeria,28.0339,1.6596,2020-06-24,8792
,Algeria,28.0339,1.6596,2020-06-23,8674
,Algeria,28.0339,1.6596,2020-06-22,8559
,Algeria,28.0339,1.6596,2020-06-21,8422
,Algeria,28.0339,1.6596,2020-06-20,8324
,Algeria,28.0339,1.6596,2020-06-19,8196
,Algeria,28.0339,1.6596,2020-06-18,8078
,Algeria,28.0339,1.6596,2020-06-17,7943
,Algeria,28.0339,1.6596,2020-06-16,7842
,Algeria,28.0339,1.6596,2020-06-15,7735
,Algeria,28.0339,1.6596,2020-06-14,7606
,Algeria,28.0339,1.6596,2020-06-13,7420
,Algeria,28.0339,1.6596,2020-06-12,7322
,Algeria,28.0339,1.6596,2020-06-11,7255
,Algeria,28.0339,1.6596,2020-06-10,7074
,Algeria,28.0339,1.6596,2020-06-09,6951
,Algeria,28.0339,1.6596,2020-06-08,6799
,Algeria,28.0339,1.6596,2020-06-07,6717
,Algeria,28.0339,1.6596,2020-06-06,6631
,Algeria,28.0339,1.6596,2020-06-05,6453
,Algeria,28.0339,1.6596,2020-06-04,6297
,Algeria,28.0339,1.6596,2020-06-03,6218
,Algeria,28.0339,1.6596,2020-06-02,6067
,Algeria,28.0339,1.6596,2020-06-01,5894
,Algeria,28.0339,1.6596,2020-05-31,5748
,Algeria,28.0339,1.6596,2020-05-30,5549
,Algeria,28.0339,1.6596,2020-05-29,5422
,Algeria,28.0339,1.6596,2020-05-28,5277
,Algeria,28.0339,1.6596,2020-05-27,5129
,Algeria,28.0339,1.6596,2020-05-26,4918
,Algeria,28.0339,1.6596,2020-05-25,4747
,Algeria,28.0339,1.6596,2020-05-24,4784
,Algeria,28.0339,1.6596,2020-05-23,4426
,Algeria,28.0339,1.6596,2020-05-22,4256
,Algeria,28.0339,1.6596,2020-05-21,4062
,Algeria,28.0339,1.6596,2020-05-20,3968
,Algeria,28.0339,1.6596,2020-05-19,3746
,Algeria,28.0339,1.6596,2020-05-18,3625
,Algeria,28.0339,1.6596,2020-05-17,3507
,Algeria,28.0339,1.6596,2020-05-16,3409
,Algeria,28.0339,1.6596,2020-05-15,3271
,Algeria,28.0339,1.6596,2020-05-14,3158
,Algeria,28.0339,1.6596,2020-05-13,3058
,Algeria,28.0339,1.6596,2020-05-12,2998
,Algeria,28.0339,1.6596,2020-05-11,2841
,Algeria,28.0339,1.6596,2020-05-10,2678
,Algeria,28.0339,1.6596,2020-05-09,2546
,Algeria,28.0339,1.6596,2020-05-08,2467
,Algeria,28.0339,1.6596,2020-05-07,2323
,Algeria,28.0339,1.6596,2020-05-06,2197
,Algeria,28.0339,1.6596,2020-05-05,2067
,Algeria,28.0339,1.6596,2020-05-04,1998
,Algeria,28.0339,1.6596,2020-05-03,1936
,Algeria,28.0339,1.6596,2020-05-02,1872
,Algeria,28.0339,1.6596,2020-05-01,1821
,Algeria,28.0339,1.6596,2020-04-30,1779
,Algeria,28.0339,1.6596,2020-04-29,1702
,Algeria,28.0339,1.6596,2020-04-28,1651
,Algeria,28.0339,1.6596,2020-04-27,1558
,Algeria,28.0339,1.6596,2020-04-26,1508
,Algeria,28.0339,1.6596,2020-04-25,1479
,Algeria,28.0339,1.6596,2020-04-24,1408
,Algeria,28.0339,1.6596,2020-04-23,1355
,Algeria,28.0339,1.6596,2020-04-22,1204
,Algeria,28.0339,1.6596,2020-04-21,1152
,Algeria,28.0339,1.6596,2020-04-20,1099
,Algeria,28.0339,1.6596,2020-04-19,1047
,Algeria,28.0339,1.6596,2020-04-18,894
,Algeria,28.0339,1.6596,2020-04-17,846
,Algeria,28.0339,1.6596,2020-04-16,783
,Algeria,28.0339,1.6596,2020-04-15,708
,Algeria,28.0339,1.6596,2020-04-14,691
,Algeria,28.0339,1.6596,2020-04-13,601
,Algeria,28.0339,1.6596,2020-04-12,591
,Algeria,28.0339,1.6596,2020-04-11,460
,Algeria,28.0339,1.6596,2020-04-10,405
,Algeria,28.0339,1.6596,2020-04-09,347
,Algeria,28.0339,1.6596,2020-04-08,237
,Algeria,28.0339,1.6596,2020-04-07,113
,Algeria,28.0339,1.6596,2020-04-06,90
,Algeria,28.0339,1.6596,2020-04-05,90
,Algeria,28.0339,1.6596,2020-04-04,90
,Algeria,28.0339,1.6596,2020-04-03,62
,Algeria,28.0339,1.6596,2020-04-02,61
,Algeria,28.0339,1.6596,2020-04-01,61
,Algeria,28.0339,1.6596,2020-03-31,46
,Algeria,28.0339,1.6596,2020-03-30,37
,Algeria,28.0339,1.6596,2020-03-29,31
,Algeria,28.0339,1.6596,2020-03-28,31
,Algeria,28.0339,1.6596,2020-03-27,29
,Algeria,28.0339,1.6596,2020-03-26,29
,Algeria,28.0339,1.6596,2020-03-25,65
,Algeria,28.0339,1.6596,2020-03-24,24
,Algeria,28.0339,1.6596,2020-03-23,65
,Algeria,28.0339,1.6596,2020-03-22,65
,Algeria,28.0339,1.6596,2020-03-21,32
,Algeria,28.0339,1.6596,2020-03-20,32
,Algeria,28.0339,1.6596,2020-03-19,32
,Algeria,28.0339,1.6596,2020-03-18,12
,Algeria,28.0339,1.6596,2020-03-17,12
,Algeria,28.0339,1.6596,2020-03-16,12
,Algeria,28.0339,1.6596,2020-03-15,12
,Algeria,28.0339,1.6596,2020-03-14,12
,Algeria,28.0339,1.6596,2020-03-13,8
,Algeria,28.0339,1.6596,2020-03-12,8
,Algeria,28.0339,1.6596,2020-03-11,0
,Algeria,28.0339,1.6596,2020-03-10,0
,Algeria,28.0339,1.6596,2020-03-09,0
,Algeria,28.0339,1.6596,2020-03-08,0
,Algeria,28.0339,1.6596,2020-03-07,0
,Algeria,28.0339,1.6596,2020-03-06,0
,Algeria,28.0339,1.6596,2020-03-05,0
,Algeria,28.0339,1.6596,2020-03-04,0
,Algeria,28.0339,1.6596,2020-03-03,0
,Algeria,28.0339,1.6596,2020-03-02,0
,Algeria,28.0339,1.6596,2020-03-01,0
,Algeria,28.0339,1.6596,2020-02-29,0
,Algeria,28.0339,1.6596,2020-02-28,0
,Algeria,28.0339,1.6596,2020-02-27,0
,Algeria,28.0339,1.6596,2020-02-26,0
,Algeria,28.0339,1.6596,2020-02-25,0
,Algeria,28.0339,1.6596,2020-02-24,0
,Algeria,28.0339,1.6596,2020-02-23,0
,Algeria,28.0339,1.6596,2020-02-22,0
,Algeria,28.0339,1.6596,2020-02-21,0
,Algeria,28.0339,1.6596,2020-02-20,0
,Algeria,28.0339,1.6596,2020-02-19,0
,Algeria,28.0339,1.6596,2020-02-18,0
,Algeria,28.0339,1.6596,2020-02-17,0
,Algeria,28.0339,1.6596,2020-02-16,0
,Algeria,28.0339,1.6596,2020-02-15,0
,Algeria,28.0339,1.6596,2020-02-14,0
,Algeria,28.0339,1.6596,2020-02-13,0
,Algeria,28.0339,1.6596,2020-02-12,0
,Algeria,28.0339,1.6596,2020-02-11,0
,Algeria,28.0339,1.6596,2020-02-10,0
,Algeria,28.0339,1.6596,2020-02-09,0
,Algeria,28.0339,1.6596,2020-02-08,0
,Algeria,28.0339,1.6596,2020-02-07,0
,Algeria,28.0339,1.6596,2020-02-06,0
,Algeria,28.0339,1.6596,2020-02-05,0
,Algeria,28.0339,1.6596,2020-02-04,0
,Algeria,28.0339,1.6596,2020-02-03,0
,Algeria,28.0339,1.6596,2020-02-02,0
,Algeria,28.0339,1.6596,2020-02-01,0
,Algeria,28.0339,1.6596,2020-01-31,0
,Algeria,28.0339,1.6596,2020-01-30,0
,Algeria,28.0339,1.6596,2020-01-29,0
,Algeria,28.0339,1.6596,2020-01-28,0
,Algeria,28.0339,1.6596,2020-01-27,0
,Algeria,28.0339,1.6596,2020-01-26,0
,Algeria,28.0339,1.6596,2020-01-25,0
,Algeria,28.0339,1.6596,2020-01-24,0
,Algeria,28.0339,1.6596,2020-01-23,0
,Algeria,28.0339,1.6596,2020-01-22,0
,Andorra,42.5063,1.5218,2020-07-07,800
,Andorra,42.5063,1.5218,2020-07-06,800
,Andorra,42.5063,1.5218,2020-07-05,800
,Andorra,42.5063,1.5218,2020-07-04,800
,Andorra,42.5063,1.5218,2020-07-03,800
,Andorra,42.5063,1.5218,2020-07-02,800
,Andorra,42.5063,1.5218,2020-07-01,799
,Andorra,42.5063,1.5218,2020-06-30,799
,Andorra,42.5063,1.5218,2020-06-29,799
,Andorra,42.5063,1.5218,2020-06-28,799
,Andorra,42.5063,1.5218,2020-06-27,799
,Andorra,42.5063,1.5218,2020-06-26,799
,Andorra,42.5063,1.5218,2020-06-25,797
,Andorra,42.5063,1.5218,2020-06-24,797
,Andorra,42.5063,1.5218,2020-06-23,797
,Andorra,42.5063,1.5218,2020-06-22,796
,Andorra,42.5063,1.5218,2020-06-21,792
,Andorra,42.5063,1.5218,2020-06-20,792
,Andorra,42.5063,1.5218,2020-06-19,792
,Andorra,42.5063,1.5218,2020-06-18,792
,Andorra,42.5063,1.5218,2020-06-17,791
,Andorra,42.5063,1.5218,2020-06-16,789
,Andorra,42.5063,1.5218,2020-06-15,789
,Andorra,42.5063,1.5218,2020-06-14,781
,Andorra,42.5063,1.5218,2020-06-13,781
,Andorra,42.5063,1.5218,2020-06-12,781
,Andorra,42.5063,1.5218,2020-06-11,780
,Andorra,42.5063,1.5218,2020-06-10,759
,Andorra,42.5063,1.5218,2020-06-09,757
,Andorra,42.5063,1.5218,2020-06-08,751
,Andorra,42.5063,1.5218,2020-06-07,744
,Andorra,42.5063,1.5218,2020-06-06,741
,Andorra,42.5063,1.5218,2020-06-05,741
,Andorra,42.5063,1.5218,2020-06-04,738
,Andorra,42.5063,1.5218,2020-06-03,735
,Andorra,42.5063,1.5218,2020-06-02,733
,Andorra,42.5063,1.5218,2020-06-01,698
,Andorra,42.5063,1.5218,2020-05-31,694
,Andorra,42.5063,1.5218,2020-05-30,692
,Andorra,42.5063,1.5218,2020-05-29,684
,Andorra,42.5063,1.5218,2020-05-28,681
,Andorra,42.5063,1.5218,2020-05-27,676
,Andorra,42.5063,1.5218,2020-05-26,676
,Andorra,42.5063,1.5218,2020-05-25,663
,Andorra,42.5063,1.5218,2020-05-24,653
,Andorra,42.5063,1.5218,2020-05-23,653
,Andorra,42.5063,1.5218,2020-05-22,652
,Andorra,42.5063,1.5218,2020-05-21,639
,Andorra,42.5063,1.5218,2020-05-20,639
,Andorra,42.5063,1.5218,2020-05-19,628
,Andorra,42.5063,1.5218,2020-05-18,624
,Andorra,42.5063,1.5218,2020-05-17,617
,Andorra,42.5063,1.5218,2020-05-16,615
